,file,start_time,end_time,participant,ground_truth,ground_truth_cleaned,ground_truth_cleaned_no_punctuation
110,0001/D0001_A.txt,2036.03,2043.15,1,它是自动就是嗯/i我之前安装在我的手机上，然后它就。,它是自动就是我之前安装在我的手机上，然后它就。,它是自动就是我之前安装在我的手机上然后它就
111,0001/D0001_A.txt,2045.32,2052.24,1,自动覆盖我的，就是呃/i微信，还有呃/i。,自动覆盖我的，就是微信，还有。,自动覆盖我的就是微信还有
112,0001/D0001_A.txt,2081.54,2109.65,1,我说出来就比较的需要时间，哦，然后那个嗯/i识别的它的就是它等你一会儿，你那个话还没有说完，的还没有说出来的话，它就取消了，就是它默认为你什么都没说，或者说不要说了，它就那个取消了，所以就得再重新。,我说出来就比较的需要时间，哦，然后那个识别的它的就是它等你一会儿，你那个话还没有说完，的还没有说出来的话，它就取消了，就是它默认为你什么都没说，或者说不要说了，它就那个取消了，所以就得再重新。,我说出来就比较的需要时间哦然后那个识别的它的就是它等你一会儿你那个话还没有说完的还没有说出来的话它就取消了就是它默认为你什么都没说或者说不要说了它就那个取消了所以就得再重新
113,0001/D0001_A.txt,2109.9078060275824,2128.6,1,按/b一下那个嗯/i/p识别的对，在嗯/i我经常给[给]人家发文字的时候，我其实是用那个嗯/i说/r/b出来的。,按一下那个识别的对，在我经常给人家发文字的时候，我其实是用那个说出来的。,按一下那个识别的对在我经常给人家发文字的时候我其实是用那个说出来的
114,0001/D0001_A.txt,2128.9006469577453,2147.78,1,但/r/b是呢呃/i在说/p的时候，我这个开头的嗯/i[嗯/i嗯/i]难发音就[就]需/p[需/p]要时间说出来，嗯/i然/r后那个。,但是呢在说的时候，我这个开头的难发音就需要时间说出来，然后那个。,但是呢在说的时候我这个开头的难发音就需要时间说出来然后那个
115,0001/D0001_A.txt,2148.1887533554695,2165.42,1,软/r件它还没识别到我的音，因为我卡在那里了，然后它嗯/i/p[嗯/i]就时间太久了，就没识别出来，所以我需要再[再]重新按一下。,软件它还没识别到我的音，因为我卡在那里了，然后它就时间太久了，就没识别出来，所以我需要再重新按一下。,软件它还没识别到我的音因为我卡在那里了然后它就时间太久了就没识别出来所以我需要再重新按一下
116,0001/D0001_A.txt,2166.03,2183.31,1,这种就[就]比较麻/r/b烦，因为它有时间等你的嘛，你[你]在那几秒内还没有说出来的话，它就取消了，对，所以会出/b现这种情/b况，嗯。,这种就比较麻烦，因为它有时间等你的嘛，你在那几秒内还没有说出来的话，它就取消了，对，所以会出现这种情况，嗯。,这种就比较麻烦因为它有时间等你的嘛你在那几秒内还没有说出来的话它就取消了对所以会出现这种情况嗯
117,0002/D0002_A.txt,181.89,184.8,2,啊好的<overlap>那我就先简单说一下吧。,啊好的那我就先简单说一下吧。,啊好的那我就先简单说一下吧
118,0002/D0002_A.txt,185.07,195.95,2,呃/i呃/i我现在是在读研，是在<居住地>那边，嗯/i现在是<工作单位>。,我现在是在读研，是在那边，现在是。,我现在是在读研是在那边现在是
119,0002/D0002_A.txt,196.03,200.5,2,然后本人呢是甘肃这[这]边的人，然后。,然后本人呢是甘肃这边的人，然后。,然后本人呢是甘肃这边的人然后
120,0002/D0002_A.txt,200.9,209.66,2,今年是<年龄>岁，然后我口吃的经历的话我印象中好像是在七八岁的时候吧，然后从那时候开始。,今年是岁，然后我口吃的经历的话我印象中好像是在七八岁的时候吧，然后从那时候开始。,今年是岁然后我口吃的经历的话我印象中好像是在七八岁的时候吧然后从那时候开始
121,0002/D0002_A.txt,209.73,216.46,2,然后嗯/i最严[严]重的时候可能就是呃/i大学之后吧。,然后最严重的时候可能就是大学之后吧。,然后最严重的时候可能就是大学之后吧
122,0002/D0002_A.txt,217.87,228.84,2,上大学之后因为就是面对周围的人比较多[多]嘛，然后嗯/i那时候就会很严[很严]重，然后现在的话读研期间也[也]是。,上大学之后因为就是面对周围的人比较多嘛，然后那时候就会很严重，然后现在的话读研期间也是。,上大学之后因为就是面对周围的人比较多嘛然后那时候就会很严重然后现在的话读研期间也是
123,0002/D0002_A.txt,228.94,235.03,2,因为平时开/b[开]会呀什么的，嗯/i反正就是挺严重的。,因为平时开会呀什么的，反正就是挺严重的。,因为平时开会呀什么的反正就是挺严重的
124,0002/D0002_A.txt,235.07,249.35,2,所以我现在心里面也是挺[挺]焦/b虑这个事儿，因为研呃/i今[今]年后半年，今年后[后]半年论文写完之后开始答/b辩嘛。,所以我现在心里面也是挺焦虑这个事儿，因为研今年后半年，今年后半年论文写完之后开始答辩嘛。,所以我现在心里面也是挺焦虑这个事儿因为研今年后半年今年后半年论文写完之后开始答辩嘛
125,0002/D0002_A.txt,249.39,255.94,2,那时候就会[就会]很难受，所以现在比较[比较]担忧这个事儿。,那时候就会很难受，所以现在比较担忧这个事儿。,那时候就会很难受所以现在比较担忧这个事儿
126,0002/D0002_A.txt,309.11,327.41,2,嗯/i其实这种焦虑的感觉的话，我感觉是从初中吧，初中那时候就是有/b影[影/b]响了应该是，然后七八岁时候，小学那时候就还好，虽然说有，但是就想没有那么大。,其实这种焦虑的感觉的话，我感觉是从初中吧，初中那时候就是有影响了应该是，然后七八岁时候，小学那时候就还好，虽然说有，但是就想没有那么大。,其实这种焦虑的感觉的话我感觉是从初中吧初中那时候就是有影响了应该是然后七八岁时候小学那时候就还好虽然说有但是就想没有那么大
127,0002/D0002_A.txt,328.05,335.54,2,然后初中开始断断续续的就这种心里[心里]的那种嗯/i就比较就很难受了。,然后初中开始断断续续的就这种心里的那种就比较就很难受了。,然后初中开始断断续续的就这种心里的那种就比较就很难受了
128,0002/D0002_A.txt,338.18,343.05,2,然后从初中开始特嗯/i然后上大学就是最严重的时候了。,然后从初中开始特然后上大学就是最严重的时候了。,然后从初中开始特然后上大学就是最严重的时候了
129,0002/D0002_A.txt,362.53,374.03,2,嗯/i这方面是没有的，因为我以前也搜过这些，但是感觉好像都不是很[很]靠谱，就是就后来就没有[没有]弄[弄]过这事儿。,这方面是没有的，因为我以前也搜过这些，但是感觉好像都不是很靠谱，就是就后来就没有弄过这事儿。,这方面是没有的因为我以前也搜过这些但是感觉好像都不是很靠谱就是就后来就没有弄过这事儿
130,0002/D0002_A.txt,386.25,389.48,2,嗯是的<overlap>基本就是自己慢慢调整。,嗯是的基本就是自己慢慢调整。,嗯是的基本就是自己慢慢调整
131,0002/D0002_A.txt,421.24,436.03,2,嗯/p/i怎么说呢，最[最]近一[一]次很严重的时候，应该就是嗯/i去年[去年]那时候几月份大概呃/i十一月份左右吧，十一月底好像。,怎么说呢，最近一次很严重的时候，应该就是去年那时候几月份大概十一月份左右吧，十一月底好像。,怎么说呢最近一次很严重的时候应该就是去年那时候几月份大概十一月份左右吧十一月底好像
132,0002/D0002_A.txt,437.04,450.47,2,去年十一月底我们开题答辩的时候，当时虽然是呃/i线上的就和现/p[现]在一样，然后我们科嗯/i讲一个P P T嘛，然后那时候就很严重。,去年十一月底我们开题答辩的时候，当时虽然是线上的就和现在一样，然后我们科讲一个P P T嘛，然后那时候就很严重。,去年十一月底我们开题答辩的时候当时虽然是线上的就和现在一样然后我们科讲一个P P T嘛然后那时候就很严重
133,0002/D0002_A.txt,450.49,459.01,2,当时基本其[其]实下嗯/i就是那个答辩之前我是准[准]备了的。,当时基本其实下就是那个答辩之前我是准备了的。,当时基本其实下就是那个答辩之前我是准备了的
134,0002/D0002_A.txt,459.03,470.88,2,但是呢就是嗯/i真正[真正]要讲/b的时候就很难受，就是很[很/r]多自己想讲的都没讲，然后嗯/i。,但是呢就是真正要讲的时候就很难受，就是很多自己想讲的都没讲，然后。,但是呢就是真正要讲的时候就很难受就是很多自己想讲的都没讲然后
135,0002/D0002_A.txt,472.54,476.98,2,口[口口]吃现象也嗯/i比/b较多。,口吃现象也比较多。,口吃现象也比较多
136,0002/D0002_A.txt,477.1,487.71,2,然后后来然后嗯/i开题答完辩之后，老师问问题的时候，我也是，虽然他们问的那些基本上我都[都]会吧。,然后后来然后开题答完辩之后，老师问问题的时候，我也是，虽然他们问的那些基本上我都会吧。,然后后来然后开题答完辩之后老师问问题的时候我也是虽然他们问的那些基本上我都会吧
137,0002/D0002_A.txt,487.78,493.32,2,但是我只能讲个一两个点，很多[很多]都是没法说。,但是我只能讲个一两个点，很多都是没法说。,但是我只能讲个一两个点很多都是没法说
138,0002/D0002_A.txt,494.01,498.76,2,那时候就是那是我最近最严重的一次吧应该是。,那时候就是那是我最近最严重的一次吧应该是。,那时候就是那是我最近最严重的一次吧应该是
139,0002/D0002_A.txt,503.35,507.06,2,对，那是去年我印象中好像是十一月份吧。,对，那是去年我印象中好像是十一月份吧。,对那是去年我印象中好像是十一月份吧
140,0002/D0002_A.txt,517.54,522.93,2,对，哦<overlap>对呀，那是十二[十二]月份，十二月初，十二月<overlap>五号还是七号来着，五号。,对，哦对呀，那是十二月份，十二月初，十二月五号还是七号来着，五号。,对哦对呀那是十二月份十二月初十二月五号还是七号来着五号
141,0002/D0002_A.txt,531.21,538.61,2,啊我是学的是光学工程，<overlap>就是从事的就是搞那些激光器方面的。,啊我是学的是光学工程，就是从事的就是搞那些激光器方面的。,啊我是学的是光学工程就是从事的就是搞那些激光器方面的
142,0002/D0002_A.txt,540.04,540.7,2,嗯。,嗯。,嗯
143,0002/D0002_A.txt,545.8,550.4,2,但我不是在天大，<overlap>我在天津工业大学，对<overlap>天津工业。,但我不是在天大，我在天津工业大学，对天津工业。,但我不是在天大我在天津工业大学对天津工业
144,0002/D0002_A.txt,571.06,579.59,2,对我一般是会绕开它，或者说是回[回]避它，就是不会去正面的说是停[停]在那儿，然后。,对我一般是会绕开它，或者说是回避它，就是不会去正面的说是停在那儿，然后。,对我一般是会绕开它或者说是回避它就是不会去正面的说是停在那儿然后
145,0002/D0002_A.txt,580.2,587.01,2,嗯/i就是会尽量是换一些词，或者是说换一种换种方[方/b]法吧。,就是会尽量是换一些词，或者是说换一种换种方法吧。,就是会尽量是换一些词或者是说换一种换种方法吧
146,0002/D0002_A.txt,607.3,608.0,2,对。,对。,对
147,0002/D0002_A.txt,639.24,652.5,2,嗯/i这种的话呃/i我自己有用过，就手[手]机上有[有]嘛，就是小爱[小爱小/b爱]同[同]学那个我是偶尔会用。,这种的话我自己有用过，就手机上有嘛，就是小爱同学那个我是偶尔会用。,这种的话我自己有用过就手机上有嘛就是小爱同学那个我是偶尔会用
148,0002/D0002_A.txt,652.67,667.55,2,但是那种用的情况都是就我一/b就我一/r/b个人的时候，然后会自言自语或者说是开一下它，然后就会自个儿聊就这种，一般有人的话我是不/b会用的。,但是那种用的情况都是就我一就我一个人的时候，然后会自言自语或者说是开一下它，然后就会自个儿聊就这种，一般有人的话我是不会用的。,但是那种用的情况都是就我一就我一个人的时候然后会自言自语或者说是开一下它然后就会自个儿聊就这种一般有人的话我是不会用的
149,0002/D0002_A.txt,670.04,670.73,2,嗯。,嗯。,嗯
150,0002/D0002_A.txt,685.38,694.33,2,嗯/i/p其实说实话就是在自言自语的时候[在自言自语的时候]就是卡[卡]壳这种情况会比较少。,其实说实话就是在自言自语的时候就是卡壳这种情况会比较少。,其实说实话就是在自言自语的时候就是卡壳这种情况会比较少
151,0002/D0002_A.txt,694.37,703.66,2,然后我[我]和它就是小爱同学之间交流的话，其实就还好，嗯/i有时候就是。,然后我和它就是小爱同学之间交流的话，其实就还好，有时候就是。,然后我和它就是小爱同学之间交流的话其实就还好有时候就是
