,file_name,gt_transcriptions,total_stutter
202,8468-295198-0013.csv,i ain't terrible backward with the trigger finger john mark not that i figure on bragging but i want you to pick good men for my trail and tell him to step soft is that square,0
203,8468-295198-0003.csv,you're wrong it was stutter spite of himself the face stutter john mark wrinkled with pain and suspicious rage stutter i came to see a girl and her name i figure is carolyn smith,12
204,8468-295198-0026.csv,great she found herself and positively more waited stutter by the experience at the lapse of the year she had spent and seeing the world,5
205,8468-295198-0018.csv,sit down leave the room anyting,0
206,8468-295198-0023.csv,the tall window was open and it was green shutters were partially drawn the friday of the garden he come in through a broad and your system so the room with,0
207,8468-295198-0005.csv,the perfect torture which had been ringing the soul stutter of the man with the sneer projected through stutter the laughter i ask your pardon my dear said john mark to ruth i should have guessed stutter you found him he confessed why he was here you took pity on him,8
208,8468-295198-0019.csv,stutter that brought a start from john mark and a flash of eagerness but he repressed the idea after a single glance at the stutter girl we've shaken hands he admitted slowly as though just stutter realizing the full extent of the meaning of that act,11
209,8468-295198-0006.csv,and he brushed a hand across stutter his forehead and was instantly himself calm and cool very well then it seems i've made an ass of myself but i'll try to make up for it now what about carolyn,4
210,8468-295198-0009.csv,does stutter carolyn smith may be a person of great value to me i have no doubt she is but i got a good argument,2
211,8468-295198-0008.csv,yes i have a curious stock of useless information well you're right i'm going to try to get her back to bill but you can't expect me to assent to that i sure do and why,0
212,8468-295198-0030.csv,she left her husband behind her but it stutter her children to isabelle stutter played with equal munificent and tenderness the part of made an ant mr ludlow,10
213,8468-295198-0033.csv,and the shade of great chestnuts made a resting place for such a ford wanderings as might be undertaken by ladies and children on warm afternoons they had afterwards reached the french capital which was worshipped,0
214,8468-295198-0011.csv,heaven's man i stutter persuade her to go with a stranger at night surely you see that i'll do the persuading said raonic idunn calmly and when you're on the streets with the girl,5
215,8468-295198-0002.csv,my name is john mark i'm june some call me raonic idunn i'm glad to know you raonic idunn i imagine that name fits you now tell me the story of why you came to this house of course it wasn't to see a girl,0
216,8468-295198-0012.csv,do you suppose i'll rest idle and stutter you walk away with her once we're outside stutter of the house mark said ronnie key dune i don't ask no favors but your men come on,9
217,8468-295198-0025.csv,since the entrance to the stutter palace was not to the garden in which stillness and privacy always rained she wished rather stutter to forestall his arrival stutter by a process of conjecture into judge by the expression of her face this attempt gave her plenty to do,7
218,8468-295198-0029.csv,with several of stutter images that might have been projected on such a few. we are already acquainted,5
219,8468-295198-0031.csv,too little of both had not yet even from the american point of view,0
220,8468-295198-0022.csv,social uses and there was that in her expression in attitude,0
221,8468-295198-0016.csv,at the same time i stutter flush of excitement and fierceness passed over the face of john mark stutter ronnie keep doing take an utterly by surprise was that a great disadvantage,4
222,8468-295198-0007.csv,leave this house and take a ride or a walk stutter with me as much as that if you have to talk to stutter why not do the talking here i don't know stutter replied raonic idunn i figure she think too much about you all the time,12
223,8468-295198-0014.csv,stutter suppose we shake hands to bind the bargain said ronaghi you send for carolyn smith i'm stutter to do the persuading to get her out of the house we're safe to the doors of the house the minute we step into the street,6
224,8468-295198-0001.csv,i see that you have a most determined cavalier stutter suppose he'll instantly abduct you and sweep you away from beneath my eyes she made a big gesture of denial go ahead said the leader by the way,5
