Filename,TunedTranscription
4018-107312-0012.flac, oh the carnal monsters exclaimed the widow if there they don't come the bloody minded naves and for the small cups too small cups be hanged am i the man to send up a bad bottom cup widow carey
4018-107312-0013.flac,you sent up for snakes i have no you man and boy john hill these twenty summers i never heard a word against you till you got into shuffle and screw's mill oh they are a bad yarn john
4018-107312-0014.flac,they do us all widow they pretends to give the same wages as the rest and works it out in fines you can't come and you can't go but there's a fine you're never paid wages but there's a bate ticket
4018-107312-0015.flac,i've heard they keep their whole establishment on factory fines so la life but those shuffled and screw are rotten sneaky bad yarns said mistress carey
4018-107312-0016.flac, wheel indeed you look very like a soul as feeds on wheel continued missus carey in an under tone as her declining customer moved away well it gets late said the widow
4018-107312-0017.flac,and if you like to take this scraggand home to your wife neighbor hill we can talk of the rest next saturday and what you will sir said the widow with a stern expression to her youth who now stopped at her stall
4018-107312-0018.flac,he was about sixteen with a lithe figure and a handsome faded impudent face his long loose white trousers gave him height he had no waistcoat but a pink silk handkerchief was twisted carelessly round his neck
4018-107312-0019.flac, a high crowned dark brown hat which relieved his complexion and heightened the effect of his mischievous blue eye well you need not be so fierce mother carey said the youth with an affected air of deprecation
4018-107312-0020.flac,don't mother me said the jolly widow with a kindling eye go to your own mother who is dying in a back cellar without a winder while you've got lodgings in a two pair dying she's only drunk said the youth
4018-107312-0021.flac,what makes her drink but toil working from five o'clock in the morning to seven o'clock at night and for the like of such as you that's a good one said the youth i should like to know what my mother ever did for me but give me treacle and laudanum when i was a babby
